timestamp,id,data,values
1650198283,-1,,
1650198283,35,f57ead87ffb24002,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,28999bca008884,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,60990818118c2312,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,6e179849008ff65c,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.3125
1650198283,37,11948949ff68e0,YRP_YawRateAuth=-0.456
1650198283,49,a7df08272a9900,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,d8ca9ce8ffb24007,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,621e48ac008886,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,52a3d0b91190231b,RAVP_WhlAngVelRRrAuth=4.492. RAVP_WhlAngVelLRrAuth=4.496
1650198283,36,97a13d0a00cff850,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.25
1650198283,37,6ba8774aff7080,YRP_YawRateAuth=-0.432
1650198283,35,3e6939a9ffb25ffc,SWIP_StrgWhlAngAuth=-2.4375
1650198283,49,e12030c92a9d00,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,16,4ef0eecd008880,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,334a99da11942320,RAVP_WhlAngVelRRrAuth=4.496. RAVP_WhlAngVelLRrAuth=4.5
1650198283,36,b2fe9a0b00cffa54,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.1875
1650198283,37,a6031a2bff70a0,YRP_YawRateAuth=-0.432
1650198283,16,0a5809ae008882,BGI3P_BrkPedPstnAuth=0.392157
1650198283,35,e8afc52affb24001,SWIP_StrgWhlAngAuth=-2.4375
1650198283,36,35d639cd008ffa58,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.1875
1650198283,23,e598db5b11942311,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.5
1650198283,37,ef32574dff70c0,YRP_YawRateAuth=-0.432
1650198283,49,0d12dc8a2a9100,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,553,b5713e1514c802,VSADP_VehSpdAvgDrvnAuth=41.5625
1650198283,35,09d42f4bffb24002,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,34ec284f008884,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,c3bf339c118c2312,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,9f20088e008ffa5c,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.1875
1650198283,37,96b19bceff70e0,YRP_YawRateAuth=-0.432
1650198283,608,0cb9400000200000,ThrPstn=0.392157
1650198283,49,4b894c4b2a9500,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,452c680cffb24007,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,fa6e3e30008886,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,cb8ba99d11942313,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.5
1650198283,36,b3d724ef008ffa50,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.1875
1650198283,37,c9e3c9efff7080,YRP_YawRateAuth=-0.432
1650198283,49,dcba4dcc2a9900,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,5680a24dffb24004,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,e7c741d1008880,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,7c32ac3e118c2310,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,393f3f7000cff854,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.25
1650198283,37,7ae9b6b0ff80a0,YRP_YawRateAuth=-0.384
1650198283,35,e75ad3eeffb24001,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,3656a892008882,BGI3P_BrkPedPstnAuth=0.392157
1650198283,49,f17f0fcd2a9d00,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,23,d02059ff118c2311,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,acabde71010ff858,LLDP_LatAccelAuth=0.25. LLDP_LongAccelAuth=-0.25
1650198283,37,c77d58f1ff80c0,YRP_YawRateAuth=-0.384
1650198283,16,66c86c73008884,BGI3P_BrkPedPstnAuth=0.392157
1650198283,35,373ad3efffb05ffe,SWIP_StrgWhlAngAuth=-2.5
1650198283,23,7728e56011902312,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.496
1650198283,36,457af45200cff85c,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.25
1650198283,37,877e7832ff80e0,YRP_YawRateAuth=-0.384
1650198283,49,cb6294ce2a9100,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,49b3b5b0ffb24003,SWIP_StrgWhlAngAuth=-2.4375
1650198283,16,78e264f4008886,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,b4672b211190231b,RAVP_WhlAngVelRRrAuth=4.492. RAVP_WhlAngVelLRrAuth=4.496
1650198283,36,170ba3f3008ff850,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.25
1650198283,37,1bb92cb3ff7880,YRP_YawRateAuth=-0.408
1650198283,49,7bc36ccf2a9500,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,829af692ffb05ffc,SWIP_StrgWhlAngAuth=-2.5
1650198283,16,48a12195008880,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,5459c9a311942318,RAVP_WhlAngVelRRrAuth=4.492. RAVP_WhlAngVelLRrAuth=4.5
1650198283,36,7aee65d4008ff854,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.25
1650198283,37,6bc1ad94ff70a0,YRP_YawRateAuth=-0.432
1650198283,49,ec070c502a9900,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,39d714b3ffb05ffd,SWIP_StrgWhlAngAuth=-2.5
1650198283,16,52a507d6008882,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,e99bb10411902319,RAVP_WhlAngVelRRrAuth=4.492. RAVP_WhlAngVelLRrAuth=4.496
1650198283,36,9df4d81500cffa58,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.1875
1650198283,37,30d57715ff78c0,YRP_YawRateAuth=-0.408
1650198283,35,9aac89f4ffb04006,SWIP_StrgWhlAngAuth=-2.5
1650198283,16,ef46d2b7008884,BGI3P_BrkPedPstnAuth=0.392157
1650198283,49,4ee510f12a9d00,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,23,816049c51184231a,RAVP_WhlAngVelRRrAuth=4.492. RAVP_WhlAngVelLRrAuth=4.484
1650198283,36,8392a31600cffa5c,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.1875
1650198283,37,dac58856ff90e0,YRP_YawRateAuth=-0.336
1650198283,16,39a88c58008886,BGI3P_BrkPedPstnAuth=0.392157
1650198283,35,17e9d335ffb05ffb,SWIP_StrgWhlAngAuth=-2.5
1650198283,23,747649661188231b,RAVP_WhlAngVelRRrAuth=4.492. RAVP_WhlAngVelLRrAuth=4.488
1650198283,36,8f5fa73700cff850,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.25
1650198283,37,08c394f7ffa080,YRP_YawRateAuth=-0.288
1650198283,49,75b2d4922a9100,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,553,081157d614ca04,VSADP_VehSpdAvgDrvnAuth=41.578125
1650198283,35,5caee7d6ffb05ffc,SWIP_StrgWhlAngAuth=-2.5
1650198283,16,0a7cc999008880,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,057aaba711802310,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.48
1650198283,36,d5c25b7800cff854,LLDP_LatAccelAuth=0.1875. LLDP_LongAccelAuth=-0.25
1650198283,37,ec132d58ff90a0,YRP_YawRateAuth=-0.336
1650198283,608,0cb9400000200000,ThrPstn=0.392157
1650198283,49,c1ed55732a9500,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,c009e137ffae5ff9,SWIP_StrgWhlAngAuth=-2.5625
1650198283,16,2aa5acfa008882,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,8f0d0fc811882311,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.488
1650198283,36,c24ac3d9008ff858,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.25
1650198283,37,bcdef079ff70c0,YRP_YawRateAuth=-0.432
1650198283,49,861fd3942a9900,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,d73602b8ffae5ff6,SWIP_StrgWhlAngAuth=-2.5625
1650198283,554,d96d744d14c8c0,VSANDP_VehSpdAvgNDrvnAuth=41.5625
1650198283,16,8e9d4b5b008884,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,80820229118c2322,RAVP_WhlAngVelRRrAuth=4.496. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,3bf67a7a004ffa5c,LLDP_LatAccelAuth=0.0625. LLDP_LongAccelAuth=-0.1875
1650198283,37,b954347aff48e0,YRP_YawRateAuth=-0.552
1650198283,35,94fcc319ffae5fff,SWIP_StrgWhlAngAuth=-2.5625
1650198283,16,79f109fd008886,BGI3P_BrkPedPstnAuth=0.392157
1650198283,49,467d0bf52a9d00,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,23,b07dc3ca11882313,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.488
1650198283,36,dcf8cdbb004ffa50,LLDP_LatAccelAuth=0.0625. LLDP_LongAccelAuth=-0.1875
1650198283,37,7898ecfbff3080,YRP_YawRateAuth=-0.624
1650198283,16,853eb2fe008880,BGI3P_BrkPedPstnAuth=0.392157
1650198283,35,11ddf9faffac5ffc,SWIP_StrgWhlAngAuth=-2.625
1650198283,23,f67c6f6b118c2320,RAVP_WhlAngVelRRrAuth=4.496. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,98a9fc9c004ff854,LLDP_LatAccelAuth=0.0625. LLDP_LongAccelAuth=-0.25
1650198283,37,518b169cff30a0,YRP_YawRateAuth=-0.624
1650198283,49,be5e00f62a9100,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,16,06e2d03f008882,BGI3P_BrkPedPstnAuth=0.392157
1650198283,35,53c15f9bffac5ffd,SWIP_StrgWhlAngAuth=-2.625
1650198283,23,8a4d598c11842329,RAVP_WhlAngVelRRrAuth=4.5. RAVP_WhlAngVelLRrAuth=4.484
1650198283,36,6ca602fe004ff858,LLDP_LatAccelAuth=0.0625. LLDP_LongAccelAuth=-0.25
1650198283,37,de3538feff48c0,YRP_YawRateAuth=-0.552
1650198283,49,bb998dd72a9500,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,644,82980817a170,SPMP_SysPwrModeAuth=4.0
1650198283,35,5effe73cffaa5ffa,SWIP_StrgWhlAngAuth=-2.6875
1650198283,16,16d74460008884,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,aa6560cd118c2312,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,732634bf008ff65c,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.3125
1650198283,37,56d4d6dfff58e0,YRP_YawRateAuth=-0.504
1650198283,49,e1aadc182a9900,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,35,74b9d87dffa85ffb,SWIP_StrgWhlAngAuth=-2.75
1650198283,16,8511caa1008886,BGI3P_BrkPedPstnAuth=0.392157
1650198283,23,60b1682e118c232b,RAVP_WhlAngVelRRrAuth=4.5. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,35b39ca0008ff650,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.3125
1650198283,37,ed18bf80ff6080,YRP_YawRateAuth=-0.48
1650198283,35,c63720feffa85ff0,SWIP_StrgWhlAngAuth=-2.75
1650198283,16,6b2136c2008880,BGI3P_BrkPedPstnAuth=0.392157
1650198283,49,da3f897a2a9d00,TEGP_TrnsShftLvrPstnAuth=4.0
1650198283,23,c433fd8f118c2310,RAVP_WhlAngVelRRrAuth=4.488. RAVP_WhlAngVelLRrAuth=4.492
1650198283,36,612446e1008ffa54,LLDP_LatAccelAuth=0.125. LLDP_LongAccelAuth=-0.1875
1650198283,37,48743821ff50a0,YRP_YawRateAuth=-0.528
1650198283,16,76dd8ec3008882,BGI3P_BrkPedPstnAuth=0.392157
1650198283,35,7be3e9bfffa85fed,SWIP_StrgWhlAngAuth=-2.75
